time,dist,path_x,path_y,path_z,path_vx,path_vy,path_vz,left_edge_x,left_edge_y,left_edge_z,right_edge_x,right_edge_y,right_edge_z,e_min,e_max,yaw,yaw_rate,curvature
0,27.3529775994666,1.02704000473022,-79.3279342651367,0,5.44346212979028,0.0460512681758702,0,-0.116144032487274,-76.297277126462,-4.49907207489014,1.63715834134837,-80.9453986734123,-4.19379854202271,-1.72870919958105,3.23909747231371,0.360703865713393,0.0329005792737007,0.0060438377636259
0,27.4074444408592,1.07782566547394,-79.3082504272461,0,5.44861462700189,0.0479754047572385,0,-0.0670852397996148,-76.2761680352983,-4.49181127548218,1.68613678029527,-80.9192486381813,-4.18807125091553,-1.7220213843189,3.24104066814569,0.361047188467303,0.0342800654470921,0.0062912756762132
0,27.4619435178925,1.12864589691162,-79.2885665893555,0,5.45383253613774,0.0500280337475971,0,-0.0179979395309395,-76.2550466778498,-4.48455429077148,1.73513989987298,-80.8930854257364,-4.18189573287964,-1.7153179506812,3.24299786326688,0.361390511221213,0.0357548855245113,0.0065556434126971
0,27.5165192373025,1.17950093746185,-79.2687606811523,0,5.45911234026363,0.0521135145729489,0,0.0310838022161576,-76.2339277121302,-4.477294921875,1.78424399675399,-80.8668683005883,-4.17570924758911,-1.70870188478316,3.24485331970325,0.361758629507343,0.0372513420879841,0.0068233885919953
0,27.5711383589853,1.23039066791534,-79.2489242553711,0,5.46439447618257,0.0542239578171436,0,0.080164198900559,-76.2128093251663,-4.47003650665283,1.83340244427298,-80.840622157139,-4.16951274871826,-1.70209441950743,3.24669290192874,0.362140099233903,0.0387642346322536,0.0070936178582367
0,27.6258002211898,1.28131437301636,-79.2290573120117,0,5.46966942687289,0.0563548824414215,0,0.129265372745545,-76.1916819981745,-4.46277189254761,1.88260291593957,-80.814353576614,-4.16344451904297,-1.6954976138033,3.24851746126332,0.362527291006363,0.0402909368276596,0.0073658561988022
0,27.6805380841704,1.3322719335556,-79.2090682983398,0,5.47494211957637,0.0584894667337688,0,0.178337293122036,-76.1705672584091,-4.45577383041382,1.93191423942437,-80.7880258112923,-4.15754652023315,-1.68898718843476,3.25023902567987,0.362946907705583,0.0418193824589253,0.0076378882819863
0,27.7353070219178,1.38326287269592,-79.189079284668,0,5.48021318205877,0.060613896916009,0,0.227436570159425,-76.1494407475785,-4.44856309890747,1.98124844973008,-80.7616858264882,-4.15136814117432,-1.68246191211467,3.25197430460248,0.363366524404803,0.0433397814631462,0.0079079279013442
0,27.7901429600989,1.43428683280945,-79.1689910888672,0,5.48548260312597,0.0627303530444667,0,0.276521153656944,-76.1283205591063,-4.44134998321533,2.03067357077554,-80.7352973036111,-4.14503145217896,-1.67600486263227,3.25362853417223,0.363810936636253,0.0448542088270187,0.0081763592099294
0,27.8450287573482,1.48534333705902,-79.1488494873047,0,5.49074465100368,0.064840572645302,0,0.325609876307987,-76.107198589633,-4.43413925170898,2.08015736809548,-80.7088774529358,-4.13868522644043,-1.66957808594537,3.25524528773068,0.364268700308124,0.0463642999529839,0.0084434936229395
0,27.8999533392061,1.53643250465393,-79.1286849975586,0,5.49600602335248,0.0668651946373317,0,0.374727086974125,-76.0860643622936,-4.42692232131958,2.12967314596887,-80.6824405275515,-4.13233757019043,-1.66315684933538,3.25685428099064,0.364728371328633,0.0478111915290356,0.0086986173834432
0,27.9549550303605,1.58755326271057,-79.1083908081055,0,5.50112423790132,0.0689558037644627,0,0.423804089978772,-76.0649474355673,-4.41966676712036,2.1793044770291,-80.6559419072668,-4.12597179412842,-1.65682947347121,3.25835229815325,0.365224281973163,0.0493058674037457,0.0089621670397223
0,28.0099845328833,1.63870394229889,-79.0880966186523,0,5.50616811028072,0.07094761810376,0,0.472905415377733,-76.0438200433646,-4.41227293014526,2.22895507125893,-80.6294330022002,-4.11965703964233,-1.65048909190193,3.25986289162857,0.365720192617693,0.050728015601635,0.0092121787819432
0,28.0650820844567,1.68988537788391,-79.0676956176758,0,5.51148815338323,0.0729201527749591,0,0.522015457558665,-76.0226889004918,-4.40466642379761,2.27868469732153,-80.6028819013174,-4.11293792724609,-1.64422673742142,3.26128595166018,0.366233269399923,0.0521432943642139,0.0094600096598537
0,28.1202270465421,1.74109959602356,-79.047248840332,0,5.51694941691652,0.0748747765450894,0,0.571104450210746,-76.001566814842,-4.39706897735596,2.32848095524088,-80.5762952250786,-4.10614109039307,-1.6379864797557,3.26267798619761,0.366767327017113,0.0535457357764244,0.0097047844809072
0,28.1754216049569,1.7923458814621,-79.0267486572266,0,5.52213724348168,0.076830754747067,0,0.62023721781206,-75.9804258936411,-4.38946294784546,2.3783149378576,-80.5496884072798,-4.09933567047119,-1.63177976986631,3.26403448194754,0.367301384634293,0.0549436658620834,0.0099487474272316
0,28.2306806205016,1.84362185001373,-79.0061492919922,0,5.52718131537257,0.0787230576825723,0,0.669346747109507,-75.9592949714526,-4.3818564414978,2.42823792877414,-80.5230340671379,-4.09252166748047,-1.62564306679359,3.26530906161904,0.367862145132343,0.0562958493828774,0.0101842398413977
0,28.2859659638405,1.89492619037628,-78.9855499267578,0,5.53221124291669,0.0805630677287756,0,0.718444928176187,-75.9381689321979,-4.37425756454468,2.47819479817343,-80.4963616389652,-4.08570051193237,-1.61949198781117,3.26659441717403,0.368434349722183,0.0576114617288113,0.0104127177011817
0,28.3413354190391,1.94625973701477,-78.9647979736328,0,5.53738106847012,0.0823537816935371,0,0.76761738691121,-75.9170109326363,-4.36521339416504,2.52821853028428,-80.469653512181,-4.07885837554932,-1.61346404638057,3.26775207699786,0.369006554312034,0.0588956773281097,0.0106348405899976
0,28.3967326159083,1.99762320518494,-78.9440460205078,0,5.54262310804849,0.0840961570686593,0,0.816722575449437,-75.8958818781962,-4.35420513153076,2.57830451699767,-80.4429121470967,-4.07161474227905,-1.60741732332463,3.26891892462688,0.369609276480003,0.06014534085989,0.0108501729044691
0,28.4521948787505,2.04901671409607,-78.9231948852539,0,5.54787171893898,0.0857822559858996,0,0.865862265620478,-75.8747379783416,-4.34318113327026,2.62845165416553,-80.4161381332271,-4.06436634063721,-1.60144447029611,3.27000672204948,0.370219628042503,0.0613544844090939,0.0110577811701597
0,28.5077050696518,2.10044026374817,-78.9022903442383,0,5.55297879014891,0.0874023300729542,0,0.915044258802761,-75.8535758762837,-4.33215093612671,2.67863438563285,-80.3893451152364,-4.05712127685547,-1.59550629410547,3.27105848245738,0.370829979605003,0.0625128597021103,0.0112561419866586
0,28.5632587915854,2.15189218521118,-78.8813400268555,0,5.5580140029011,0.0889563934902373,0,0.964195805967624,-75.8324268745839,-4.32112884521484,2.7288812490401,-80.3625178566181,-4.04986810684204,-1.58959244561566,3.27207794824066,0.371463219351093,0.0636247396469116,0.0114459215201759
0,28.618878920367,2.20337224006653,-78.8602828979492,0,5.56318329963982,0.0904525114528174,0,1.01336004370416,-75.8112724123659,-4.31010103225708,2.77920070714477,-80.3356518390288,-4.04260492324829,-1.58375879975455,3.27300992492966,0.372111717886253,0.0646997094154358,0.0116284428613631
0,28.6745264135943,2.25488185882568,-78.839225769043,0,5.56842810165049,0.0918597531930061,0,1.06254847561552,-75.7901075398419,-4.30011701583862,2.82953790231663,-80.3087763514576,-4.0353684425354,-1.57791269802725,3.27395492827309,0.372760216421403,0.0657102987170219,0.011798905954649
0,28.7302598251539,2.30642175674438,-78.8180160522461,0,5.57367930397043,0.0932647945554768,0,1.11181284945475,-75.7689099909109,-4.29133033752441,2.87994284459637,-80.2818646930876,-4.02822113037109,-1.57218932749983,3.27477300200284,0.373408714956563,0.0667211264371872,0.0119690753526221
0,28.7860207977922,2.35799145698547,-78.7968063354492,0,5.57893137162824,0.0946004773310869,0,1.16099264560634,-75.7477488341946,-4.28255987167358,2.93041625075779,-80.2549164812268,-4.02107763290405,-1.56644672483451,3.27560037251185,0.374093453115743,0.0676818042993546,0.0121299352119963
0,28.8418495881743,2.40959048271179,-78.7754898071289,0,5.5841833267571,0.0959264999218994,0,1.21022667095497,-75.7265643436578,-4.27377653121948,2.98094427615125,-80.2279391076599,-4.01392459869385,-1.56078638124843,3.27634247824524,0.374780098623553,0.068636991083622,0.0122895080955063
0,28.8977229692281,2.46121883392334,-78.7541275024414,0,5.58942752876487,0.0972986615977169,0,1.25950025879821,-75.7053628301113,-4.26498889923096,3.03150453268748,-80.2009445255919,-4.00676488876343,-1.55515442213723,3.27705562373434,0.375466744131363,0.0696278512477875,0.0124551760948271
0,28.9536492844995,2.51287603378296,-78.7326965332031,0,5.59466908908405,0.0986958026339371,0,1.30881503882206,-75.6841435923313,-4.25619268417358,3.0821067679863,-80.1739275306798,-3.99960446357727,-1.54957104285322,3.27771840048599,0.376155296987813,0.0706377997994423,0.0126239478637582
0,29.009634225039,2.56456184387207,-78.711181640625,0,5.59990877562373,0.100127389764626,0,1.35807262808705,-75.6629489626771,-4.24055767059326,3.1328028968707,-80.146860405126,-3.99221181869507,-1.54404384949133,3.27831339055849,0.376880089468284,0.0716735124588013,0.0127970045642943
0,29.0656591434897,2.61627507209778,-78.6896286010742,0,5.60500587760621,0.101540613715939,0,1.4073657693208,-75.6417390356682,-4.22833108901978,3.18352702610581,-80.1197783299296,-3.9847240447998,-1.53853925080609,3.27888586340716,0.377604881948753,0.0726916119456291,0.01296692422467
0,29.1217523769315,2.66801452636719,-78.6679611206055,0,5.6101647400558,0.103027831538684,0,1.45671938683236,-75.6205030868356,-4.21609020233154,3.23430323161649,-80.0926684507347,-3.97726559638977,-1.533125524612,3.27936524081257,0.378329674429213,0.0737697556614876,0.0131470861605058
0,29.177872528055,2.71977996826172,-78.6462860107422,0,5.61510339948517,0.104591755389195,0,1.50604540707175,-75.5992790125987,-4.20385599136353,3.28511968607526,-80.0655370822594,-3.96979975700378,-1.52770501096913,3.27984805010273,0.379071633047383,0.0748965069651604,0.0133360887542529
0,29.2340703563485,2.771568775177,-78.6244659423828,0,5.6201708972406,0.106333435566964,0,1.55537685211579,-75.5780526041687,-4.19162082672119,3.33602431215246,-80.0383586381529,-3.96232414245605,-1.52240027863052,3.28020685642966,0.379834572500503,0.0761640667915344,0.0135494880502647
0,29.2902937774578,2.82338213920593,-78.6026382446289,0,5.62536349697194,0.108166439052559,0,1.60473134730791,-75.5568162776863,-4.180579662323,3.38694450502745,-80.0111718827911,-3.95484733581543,-1.51709246587172,3.28057025635846,0.380597511953633,0.0774971097707748,0.0137738276481825
0,29.3465964630898,2.87522029876709,-78.5806655883789,0,5.63055899423928,0.110067907510681,0,1.65409855303186,-75.5355744820971,-4.17746067047119,3.43795140182868,-79.9839388354123,-3.9453136920929,-1.51190016211146,3.28081059548763,0.381379524893083,0.0788781270384789,0.0140062576976687
