time,dist,path_x,path_y,path_z,path_vx,path_vy,path_vz,left_edge_x,left_edge_y,left_edge_z,right_edge_x,right_edge_y,right_edge_z,e_min,e_max,yaw,yaw_rate,curvature,old_dist
0,171.652094993707,-34.5642700195312,-85.7775039672852,0,10.4251118167597,0.407036430178935,0,-32.0653272386233,-83.13666875212027,-1.833895206451416,-38.3890310519811,-89.81943870114675,-1.331246256828308,-5.564713231438227,3.635756545192061,5.525386858002256,0.397851139307022,0.0381337146410861,176.279430053722
0,171.756400313428,-34.4856872558594,-85.8460922241211,0,10.4209803525897,0.39174311100665,0,-32.01808491360862,-83.21789849999193,-1.8227367401123047,-38.30870116307163,-89.91790759978203,-1.299019694328308,-5.585258793306438,3.605060827646806,5.529291200653623,0.382719039916992,0.0366998972465063,176.383735373443
0,171.860661800843,-34.4069633483887,-85.9144515991211,0,10.4164008477401,0.380846765368626,0,-31.97049384235713,-83.29972789169734,-1.8180798292160034,-38.22877993069327,-90.015875564592,-1.2720593214035034,-5.606064620865268,3.5739563119861337,5.5330620289006935,0.370879471302032,0.0355815631391423,176.487996860857
0,171.964875930926,-34.3280906677246,-85.9825668334961,0,10.4116381683032,0.371675611034839,0,-31.922603163060714,-83.3820724376832,-1.81399405002594,-38.14919183345619,-90.11343517018592,-1.2444982528686523,-5.627156238618395,3.5424484806060814,5.53672223092706,0.360452830791473,0.0345981460403861,176.592210990941
0,172.069026479871,-34.2490653991699,-86.050407409668,0,10.4067219712194,0.363946194832702,0,-31.87443942887376,-83.46488648172841,-1.8055663108825684,-38.06992339997994,-90.21060292986932,-1.218572974205017,-5.648555800260567,3.5105223211964414,5.540279436127256,0.351279586553574,0.0337344427007824,176.696361539885
0,172.173129215994,-34.1698875427246,-86.1179962158203,0,10.4016768427103,0.357423222202971,0,-31.826032221648784,-83.54811915998535,-1.7952526807785034,-37.9908979682892,-90.30747281638858,-1.1930590867996216,-5.670258800000447,3.4782072750545416,5.543752717987608,0.34321728348732,0.0329768786928273,176.800464276009
0,172.277190766907,-34.0905494689941,-86.1853332519531,0,10.3965220962233,0.351911491767781,0,-31.777394492247865,-83.63174820438692,-1.784881591796875,-37.91208579455186,-90.40408128992591,-1.1647765636444092,-5.692273262542565,3.4455017837173445,5.547149705902646,0.336138635873795,0.0323133286568577,176.904525826922
0,172.381191381418,-34.011058807373,-86.2523956298828,0,10.3912723564024,0.347248410105423,0,-31.728563153473246,-83.71571014604973,-1.7741918563842773,-37.83345284062512,-90.50047007465747,-1.125118374824524,-5.714615703071299,3.4124125855412997,5.550483751312803,0.329929709434509,0.0317329421495138,177.008526441432
0,172.485134896576,-33.9314117431641,-86.3191833496094,0,10.3857417409716,0.3450448739781,0,-31.67955152950903,-83.7999820750066,-1.7620787620544434,-37.75497001681608,-90.59667482891739,-1.0859692096710205,-5.737293022634013,3.3789420657660076,5.553762483612608,0.325827449560165,0.0313552741962187,177.11246995659
0,172.589020288629,-33.8516044616699,-86.3856887817383,0,10.3801527162552,0.343182128094324,0,-31.6303954432593,-83.88450239637483,-1.7498730421066284,-37.67656882438192,-90.69277951890874,-1.0446484088897705,-5.760328375556063,3.3451013195112873,5.557004976288388,0.322255671024322,0.0310284157241941,177.216355348644
0,172.6928446849,-33.7716293334961,-86.4518966674805,0,10.3741191940636,0.34485535775511,0,-31.581093841386775,-83.96927292129139,-1.73806631565094,-37.598258636477574,-90.78877265495741,-0.9940649271011353,-5.783734533429966,3.3108709439258845,5.560209321991513,0.321637272834778,0.0309866992660184,177.320179744914
0,172.796620110078,-33.6914596557617,-86.5177917480469,0,10.3676415416263,0.349374339127833,0,-31.531747495845323,-84.05412037969812,-1.725826382637024,-37.51980537058175,-90.88494117693568,-0.860457718372345,-5.80760062731802,3.2762834469734483,5.563436555878233,0.32351541519165,0.0311866377272354,177.423955170092
0,172.900320778749,-33.6110992431641,-86.5833358764649,0,10.3607298221955,0.356193990849383,0,-31.482374645258695,-84.13901341160565,-1.7132360935211182,-37.44120888293,-90.98128526107092,-0.7448022365570068,-5.831954958861066,3.241323915615831,5.56669049264581,0.327509701251984,0.0315920143828704,177.527655838763
